OID_,value
870,4033.807641422046800
871,3965.537292480468750
872,3920.542329676011832
873,3929.227772432216170
874,3997.297926902771451
875,4124.644852582145177
876,4311.426797305835862
877,4540.195930480959760
878,4809.583512250114836
879,5122.284463321455405
880,5454.207143783571155
881,5809.610613654640474
882,6195.751750272862409
883,6586.605789184567584
884,6990.795945111448418
885,7257.236464556526698
886,6895.004312515257880
887,6460.811087215647603
888,5999.228740018961616
889,5549.600845336913153
890,5105.061358283547634
891,4649.566128001488323
892,4212.788036346431909
893,3788.836831485523362
894,3372.235861385570843
895,2994.970593452453159
896,2646.116721658146616
897,2324.230575561522983
898,2042.803955554961476
899,1728.079619912540238
900,1469.774113823385051
901,1327.418147563934781
902,1071.403067869298184
903,805.273113811716826
904,471.295387923717442
905,220.195122298072391
906,88.304285217733920
907,349.209991633892457
908,841.515170377843788
909,1350.926520852482099
910,1845.674067974089667
911,2337.067854937385164
912,2825.745048074156784
913,2733.507800831515397
914,2766.034143362077884
915,2856.011967114509389
916,2826.483096852021845
917,2753.737202469451404
918,2533.541277505945345
919,2389.789917889762364
920,2321.676082835477246
921,2085.382052622862830
922,1860.943106258616808
923,1746.354869802930125
924,1618.557200289926186
925,1508.954366347368932
926,1443.610692007731586
927,1497.795045634867165
928,1566.783756031709345
929,1398.447954540846922
930,1135.312260294455882
931,976.222822750315800
932,785.746428281790600
933,306.216532802911729
934,187.956627817715088
935,672.036232601812571
936,1114.382786734293859
937,1426.286668665269190
938,1496.903703418982559
939,1263.261143034304496
940,1007.056278228759311
941,740.552303749797488
942,392.287128646480937
943,138.956173111410749
944,366.099248813510542
945,853.594284321610189
946,1343.466538821949371
947,1836.167602539062273
948,2344.817320298984214
949,2838.972436343922709
950,3333.381728650790137
951,3842.931876317853948
952,4337.596329632925517
953,4832.330297767088268
954,5342.107557039357744
955,5836.928493724150030
956,6329.635777668145238
957,6663.202335978051451
958,6719.633767520685069
959,6783.052957396193051
960,6884.918766219720055
961,6966.922393798829034
962,6707.332103900844231
963,6255.845542617321371
964,5823.356504552506522
965,5398.380246066718428
966,4969.688403911654859
967,4568.698166791126823
968,4188.090444386623858
969,3823.323373127972445
970,3503.905980727250608
971,3229.568151559797116
972,3006.297239098994851
973,2860.349567188936817
974,2796.452676423280082
975,2820.965046496537070
976,2930.307813756603991
977,3116.105847210208140
978,3373.100392483509495
979,3673.213481229893659
980,4012.171983131488560
981,4234.660904722642044
982,4039.462087294633875
983,3800.067237510814266
984,3607.993769767789217
985,3483.053214578067582
986,3426.345142192907133
987,3436.281542292928862
988,3513.929363475127047
989,3658.157531527087031
990,3867.558537994700146
991,4121.082695456110741
992,4416.118422564339198
993,4754.787161751187341
994,5110.666965260229517
995,5488.360525586615950
996,5895.591729292819764
997,6305.100970099953884
998,6726.224957423224623
999,7018.299282615163065
1000,6656.396523868334043
1001,6219.919871188362777
1002,5778.452751608457220
1003,5344.262303969438108
1004,4894.577981387870750
1005,4429.858476157003679
1006,3984.827202292050060
1007,3543.073113781358643
1008,3095.778234145220267
1009,2680.483426262352168
1010,2296.529424436365389
1011,1938.074309141165713
1012,1635.910707810345684
1013,1352.995363017678983
1014,1033.418709197259204
1015,856.967232423670339
1016,706.349298391374987
1017,399.378872934097330
1018,158.514747535481263
1019,122.909478553851258
1020,300.139167917640805
1021,531.458865502300910
1022,937.817264121296830
1023,1412.918597686661769
1024,1891.479655546300364
1025,2376.838215019462950
1026,2880.319795496324332
1027,2224.316833047307227
1028,2264.169624513408507
1029,2363.472914751836925
1030,2317.914599250346328
1031,2291.948134478400334
1032,2071.746122472426123
1033,1893.271157657399272
1034,1831.513397322394212
1035,1675.270427981050261
1036,1395.940693126003907
1037,1244.300395820379890
1038,1134.804249271801154
1039,1011.847711002125038
1040,935.647642564608532
1041,1005.542268640854786
1042,1083.130906273336905
1043,940.108733814067932
1044,701.137006185459313
1045,484.925663499271081
1046,540.424804106715442
1047,320.834312940551001
1048,142.870051075430467
1049,492.780070954952919
1050,727.826167545516569
1051,1060.397853626924416
1052,1075.624463355252374
1053,810.640771252061882
1054,582.686666825237921
1055,320.877514373884992
1056,122.328827141890486
1057,259.796266219195047
1058,616.806747700516894
1059,1009.253119551186387
1060,1447.467294132008419
1061,1913.680835552282360
1062,2406.003570028657577
1063,2889.701005823475043
1064,3376.703979914575939
1065,3880.569937418900281
1066,4370.972789091219056
1067,4862.315819974587612
1068,5369.246921631703117
1069,5859.322640811697056
1070,6162.232994633975977
1071,6182.912715925063821
1072,6212.067521039178246
1073,6280.613693501296439
1074,6390.493478319636779
1075,6533.376978257121664
1076,6678.901733820823210
1077,6501.684710545527196
1078,6088.842906278721784
1079,5679.436758285575706
1080,5272.921523572665137
1081,4896.805177576400638
1082,4543.787090789900503
1083,4209.952764280114025
1084,3922.126439711626517
1085,3679.131879021138957
1086,3484.784104502323771
1087,3359.681486241958282
1088,3305.455212444580866
1089,3326.218892767353736
1090,3419.435407750744162
1091,3579.946275546063134
1092,3805.746671577638608
1093,4070.586236392748106
1094,4169.400362747348481
1095,3914.120479596939731
1096,3617.763291302848756
1097,3348.463867187499091
1098,3128.789174855375222
1099,2983.856220020964429
1100,2917.456416252163308
1101,2929.119656783897426
1102,3019.842780618104825
1103,3186.505588201500814
1104,3424.866113788116309
1105,3708.800625071804916
1106,4034.079994492051355
1107,4402.238227184253446
1108,4784.434162813075091
1109,5185.923515557415158
1110,5615.131617984965487
1111,6043.687094295729366
1112,6481.805582963886081
1113,6764.591773221239237
1114,6414.859958424291108
1115,5986.073684850775862
1116,5529.774368444530410
1117,5094.312772863051578
1118,4668.935124486376480
1119,4223.427078827853620
1120,3771.440157722026470
1121,3317.538202516758702
1122,2857.946931937988666
1123,2416.450689876779052
1124,1986.486739109131349
1125,1577.797843537116933
1126,1229.384999443503602
1127,943.225164816041229
1128,641.172001716587602
1129,367.570128188413889
1130,343.833107522614853
1131,118.160117918232388
1132,245.082686508403043
1133,516.159915435684752
1134,717.759386531209884
1135,942.665526221780397
1136,1235.690328947812077
1137,1629.149728742024763
1138,2057.955531849579984
1139,2511.420800443338067
1140,2992.345054336073645
1141,1730.558813571929250
1142,1781.451051599839047
1143,1891.310886158663152
1144,1825.065894603729930
1145,1832.409377154181357
1146,1650.553369409897641
1147,1420.446662902832031
1148,1337.813994014964010
1149,1266.417041554170964
1150,982.405292510986669
1151,762.840960670920026
1152,665.121516171623853
1153,533.151206493377572
1154,447.456425386316596
1155,533.468745007234247
1156,606.567628383637043
1157,485.565304643967579
1158,291.314144975998659
1159,108.103526949882465
1160,147.538025940165824
1161,117.596436752992503
1162,91.358403772115707
1163,124.201304014991294
1164,384.070965374217678
1165,721.993787527084351
1166,655.751065422506713
1167,390.452756432925867
1168,175.000367939472085
1169,130.870781421661235
1170,277.097686066347137
1171,574.868777275085222
1172,939.456422693589275
1173,1324.585462233600083
1174,1694.820592403413002
1175,2107.100996578439208
1176,2562.495018454160800
1177,3021.190935134887695
1178,3489.912280811982782
1179,3979.464051190545888
1180,4458.989461898803711
1181,4941.595958036532465
1182,5438.520068000346328
1183,5725.468858718872070
1184,5700.256403305952517
1185,5688.166114358341474
1186,5719.841232299810144
1187,5794.207664938534435
1188,5913.124892290898060
1189,6067.254726409910290
1190,6257.195691277001970
1191,6464.993833654066293
1192,6360.670095443718310
1193,5980.514039881087228
1194,5595.926174388211621
1195,5243.031154632565631
1196,4914.979976878444177
1197,4608.137684541587987
1198,4346.766618728643152
1199,4128.880376479207371
1200,3956.708837172564472
1201,3846.997917175293423
1202,3799.742718864889866
1203,3817.816167494830097
1204,3899.280799865720383
1205,4040.760818481444403
1206,4207.673455631027537
1207,4170.544248580934436
1208,3854.363995720356797
1209,3521.957761876722543
1210,3221.845504760743097
1211,2928.403035780964728
1212,2674.508121266084345
1213,2503.479781150817871
1214,2423.979474235982252
1215,2437.998854693243175
1216,2546.253200531004495
1217,2741.786012537337228
1218,3015.451217651367188
1219,3334.422985076904297
1220,3692.764856675091778
1221,4091.725352567786558
1222,4500.375356674189788
1223,4925.043159036076759
1224,5375.114385268261685
1225,5821.372610092164905
1226,6275.015641156366655
1227,6519.550890754248940
1228,6138.336658477785932
1229,5729.636363309973603
1230,5306.482430850761375
1231,4868.137983322141736
1232,4423.254001393032922
1233,3977.033905029297330
1234,3557.476741790771939
1235,3127.650481280160420
1236,2656.443667243509935
1237,2198.420868873598920
1238,1751.180769527658185
1239,1297.538751938763198
1240,882.985395908355713
1241,535.143419938928901
1242,280.117774037753975
1243,98.946141272783279
1244,101.798675481010889
1245,217.574541204115889
1246,593.792273759841919
1247,918.952467974494539
1248,1153.108533747055617
1249,1382.387390136719887
1250,1616.501194224637629
1251,1944.163818359375000
1252,2317.149569511413119
1253,2727.895157757926881
1254,3176.183666453643582
1255,1237.743182911593976
1256,1307.380526110374831
1257,1419.090520416577419
1258,1333.850372314453807
1259,1354.986930451178750
1260,1264.475395440231523
1261,970.375849779914688
1262,844.532113573542574
1263,809.081382672267068
